
input orientation, VRS
DMU,Efficiency,Holidays Taken,DeadlinesMissed,Manager Score,Experience(yrs),EOY(points),TaskAssigned,DeadlinesMet,EOM points (agg),TaskCompleted,number of EOM,VRS
11.000000,0.090300,0.011546,0.000672,0.000000,0.000000,0.000951,0.000000,0.000000,0.000000,0.000000,0.000000
12.000000,0.344966,0.007473,0.027655,0.000000,0.000000,0.000000,0.000418,0.000000,0.000271,0.000000,0.000000
13.000000,0.100551,0.006262,0.001421,0.000000,0.000000,0.000000,0.000144,0.000000,0.000067,0.000000,0.000000
14.000000,0.464456,0.006195,0.047780,0.000000,0.000000,0.001512,0.000000,0.000000,0.000323,0.000000,0.000000
15.000000,0.060596,0.002300,0.013540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.005477
16.000000,0.159524,0.010720,0.000766,0.000000,0.000000,0.000000,0.000000,0.000251,0.000091,0.000000,0.000000
17.000000,0.874572,0.013639,0.091411,0.000000,0.000000,0.004132,0.000000,0.000000,0.000556,0.000000,0.000000
18.000000,0.284504,0.006146,0.059699,0.002753,0.000000,0.000000,0.000000,0.000000,0.000181,0.000000,0.000000
19.000000,0.152667,0.004480,0.016578,0.000000,0.000000,0.000000,0.000251,0.000000,0.000162,0.000000,0.000000
20.000000,0.122273,0.015035,0.001359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000037,0.000000,0.010132
21.000000,0.350951,0.039401,0.001799,0.000000,0.000000,0.000000,0.000723,0.000000,0.000181,0.000000,0.000000
22.000000,0.076132,0.009018,0.000532,0.000732,0.000000,0.000000,0.000000,0.000000,0.000028,0.000000,0.000000
23.000000,0.108227,0.011015,0.000830,0.000000,0.000000,0.000852,0.000000,0.000000,0.000056,0.000000,0.000000
24.000000,0.434326,0.007292,0.097554,0.001707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023530
25.000000,0.442258,0.006499,0.048010,0.001047,0.000000,0.001129,0.000000,0.000000,0.000264,0.000000,0.000000
26.000000,0.226012,0.019405,0.001393,0.000000,0.000000,0.000000,0.000000,0.000359,0.000186,0.000000,0.000000
27.000000,0.336907,0.037546,0.002431,0.000000,0.000000,0.000000,0.000447,0.000294,0.000286,0.000000,0.003019
28.000000,0.095623,0.008942,0.002029,0.000000,0.000000,0.000000,0.000206,0.000000,0.000096,0.000000,0.000000
29.000000,0.106063,0.002311,0.031224,0.001473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.000000,0.158842,0.018976,0.001144,0.000536,0.000000,0.000000,0.000278,0.000000,0.000096,0.000000,0.000000
31.000000,0.779644,0.060620,0.013756,0.000000,0.000000,0.000000,0.001394,0.000000,0.000648,0.000000,0.000000
32.000000,0.391307,0.064063,0.003987,0.000000,0.000000,0.000000,0.000632,0.000321,0.000527,0.000000,0.007818
33.000000,0.101156,0.003547,0.013126,0.000000,0.000000,0.000000,0.000198,0.000000,0.000129,0.000000,0.000000
34.000000,0.237057,0.021805,0.001481,0.000630,0.000000,0.000000,0.000229,0.000000,0.000159,0.000000,0.000000
35.000000,0.319462,0.022715,0.001414,0.000000,0.000000,0.000000,0.000224,0.000114,0.000187,0.000000,0.002772
36.000000,0.082367,0.006888,0.000527,0.000000,0.000000,0.000235,0.000084,0.000000,0.000050,0.000000,0.000000
37.000000,0.352882,0.003935,0.037880,0.000000,0.000000,0.000000,0.000278,0.000000,0.000182,0.000000,0.005779
38.000000,0.057187,0.006359,0.000299,0.000000,0.000000,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000
39.000000,0.098859,0.005814,0.000415,0.000000,0.000000,0.000000,0.000000,0.000136,0.000050,0.000000,0.000000
40.000000,0.604537,0.062951,0.003673,0.000000,0.000000,0.000000,0.000000,0.001048,0.000471,0.000000,0.011470
41.000000,1.000000,0.057744,0.010673,0.000000,0.000000,0.000000,0.001314,0.000000,0.000571,0.000000,0.000000
42.000000,0.074159,0.002041,0.012011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000055,0.000000,0.004859
43.000000,0.243431,0.028883,0.002250,0.000000,0.000000,0.000000,0.000362,0.000066,0.000211,0.000000,0.006176
44.000000,0.290175,0.005037,0.038843,0.000000,0.000000,0.001229,0.000000,0.000000,0.000262,0.000000,0.000000
45.000000,1.000000,0.090598,0.011752,0.000000,0.000000,0.000000,0.001572,0.000000,0.000762,0.000000,0.013265
46.000000,0.157258,0.002538,0.009391,0.000000,0.000000,0.000000,0.000142,0.000000,0.000092,0.000000,0.000000
47.000000,0.105263,0.011796,0.000289,0.000000,0.000000,0.000000,0.000091,0.000207,0.000000,0.000000,0.000000
48.000000,0.170317,0.011804,0.000843,0.000000,0.000000,0.000000,0.000000,0.000277,0.000101,0.000000,0.000000
49.000000,0.078969,0.012501,0.000931,0.000000,0.000143,0.000918,0.000000,0.000000,0.000063,0.000000,0.000000
50.000000,0.387274,0.007466,0.066982,0.000000,0.004194,0.001471,0.000000,0.000000,0.000318,0.000000,0.000000
51.000000,0.196457,0.004879,0.032704,0.000000,0.000000,0.001478,0.000000,0.000000,0.000199,0.000000,0.000000
52.000000,0.313096,0.018461,0.004189,0.000000,0.000000,0.000000,0.000424,0.000000,0.000197,0.000000,0.000000
53.000000,0.159847,0.020535,0.000836,0.001542,0.000000,0.000000,0.000052,0.000000,0.000000,0.000000,0.000000
54.000000,0.092218,0.002530,0.013808,0.000696,0.000000,0.000000,0.000000,0.000000,0.000069,0.000000,0.000000
55.000000,0.312729,0.026620,0.002070,0.000000,0.000000,0.001070,0.000276,0.000000,0.000194,0.000000,0.000000
56.000000,0.609166,0.134092,0.003288,0.000000,0.000000,0.000000,0.001038,0.002353,0.000000,0.000000,0.000000
57.000000,0.368382,0.005560,0.042881,0.000000,0.000000,0.001357,0.000000,0.000000,0.000290,0.000000,0.000000
58.000000,0.184766,0.002364,0.049985,0.000733,0.000000,0.000000,0.000439,0.000000,0.000000,0.000000,0.000000
59.000000,0.172872,0.019719,0.001162,0.001600,0.000000,0.000000,0.000000,0.000000,0.000060,0.000000,0.000000
60.000000,0.237316,0.003401,0.022792,0.000000,0.000000,0.001030,0.000000,0.000000,0.000139,0.000000,0.000000
61.000000,1.000000,0.089795,0.006003,0.004137,0.000000,0.000000,0.000000,0.000898,0.000527,0.000000,0.000000
62.000000,0.070669,0.015276,0.001517,0.000000,0.003499,0.000000,0.000000,0.000000,0.000063,0.000000,0.000000
63.000000,0.170370,0.011467,0.002602,0.000000,0.000000,0.000000,0.000264,0.000000,0.000123,0.000000,0.000000
64.000000,0.830970,0.009685,0.093240,0.000000,0.000000,0.000000,0.000685,0.000000,0.000447,0.000000,0.014226
65.000000,0.074411,0.005369,0.000992,0.000000,0.000000,0.000000,0.000122,0.000000,0.000053,0.000000,0.000000
66.000000,0.197392,0.004666,0.017267,0.000000,0.000000,0.000000,0.000261,0.000000,0.000169,0.000000,0.000000
67.000000,0.265630,0.003764,0.029028,0.000000,0.000000,0.000919,0.000000,0.000000,0.000196,0.000000,0.000000
68.000000,0.273908,0.032861,0.002755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022826
69.000000,0.080266,0.002779,0.016356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000075,0.000000,0.006616
70.000000,0.134327,0.011205,0.000797,0.000000,0.000000,0.000000,0.000106,0.000074,0.000108,0.000000,0.000000
71.000000,0.183159,0.003056,0.041301,0.001948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.000000,0.415296,0.037118,0.002801,0.000000,0.000000,0.001359,0.000393,0.000000,0.000268,0.000000,0.000870
73.000000,0.329279,0.027207,0.001701,0.000000,0.000000,0.000000,0.000242,0.000000,0.000264,0.000000,0.000000
74.000000,0.094792,0.001487,0.020092,0.000948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.000000,0.121071,0.009059,0.000704,0.000000,0.000000,0.000364,0.000094,0.000000,0.000066,0.000000,0.000000
76.000000,0.087346,0.008403,0.000467,0.000000,0.000000,0.000000,0.000198,0.000000,0.000023,0.000000,0.000000
77.000000,0.056526,0.006781,0.000569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004710
78.000000,0.090183,0.005831,0.000417,0.000000,0.000000,0.000000,0.000000,0.000137,0.000050,0.000000,0.000000
79.000000,0.138711,0.013658,0.000976,0.000000,0.000000,0.000000,0.000000,0.000320,0.000117,0.000000,0.000000
80.000000,0.214388,0.021949,0.001220,0.000000,0.000000,0.000000,0.000517,0.000000,0.000061,0.000000,0.000000
81.000000,0.109096,0.003572,0.034692,0.001600,0.000000,0.000000,0.000000,0.000000,0.000105,0.000000,0.000000
82.000000,0.085739,0.014824,0.001314,0.000000,0.003572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.000000,0.604840,0.006803,0.185581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000556,0.000430,0.000000
84.000000,0.080405,0.003144,0.011636,0.000000,0.000000,0.000000,0.000176,0.000000,0.000114,0.000000,0.000000
85.000000,0.052236,0.007488,0.000441,0.000608,0.000000,0.000000,0.000000,0.000000,0.000023,0.000000,0.000000
86.000000,0.193239,0.013658,0.002300,0.000000,0.000000,0.000000,0.000272,0.000000,0.000141,0.000000,0.000000
87.000000,0.121531,0.016463,0.001241,0.000000,0.000000,0.001274,0.000000,0.000000,0.000084,0.000000,0.000000
88.000000,0.203191,0.011157,0.002062,0.000000,0.000000,0.000000,0.000254,0.000000,0.000110,0.000000,0.000000
89.000000,0.161648,0.014401,0.003268,0.000000,0.000000,0.000000,0.000331,0.000000,0.000154,0.000000,0.000000
90.000000,0.369239,0.040370,0.002380,0.003275,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000
91.000000,0.405162,0.032448,0.002029,0.000000,0.000000,0.000000,0.000289,0.000000,0.000315,0.000000,0.000000
92.000000,0.302581,0.030691,0.002313,0.000000,0.000000,0.002374,0.000000,0.000000,0.000157,0.000000,0.000000
93.000000,0.305688,0.006226,0.036649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000167,0.000000,0.014825
94.000000,0.069099,0.002416,0.008940,0.000000,0.000000,0.000000,0.000135,0.000000,0.000088,0.000000,0.000000
95.000000,0.156805,0.016905,0.001130,0.000607,0.000000,0.000000,0.000207,0.000000,0.000101,0.000000,0.000000
96.000000,0.092102,0.002022,0.013553,0.000000,0.000000,0.000613,0.000000,0.000000,0.000082,0.000000,0.000000
97.000000,0.288546,0.021874,0.001563,0.000000,0.000000,0.000000,0.000000,0.000513,0.000187,0.000000,0.000000
98.000000,0.109832,0.013164,0.000992,0.000000,0.000000,0.001018,0.000000,0.000000,0.000067,0.000000,0.000000
99.000000,0.071822,0.008604,0.000478,0.000000,0.000000,0.000000,0.000203,0.000000,0.000024,0.000000,0.000000
100.000000,0.117925,0.001312,0.026048,0.000000,0.000000,0.000329,0.000243,0.000000,0.000000,0.000000,0.000000
101.000000,0.335917,0.018328,0.086054,0.000000,0.012599,0.000000,0.000000,0.000000,0.000489,0.000000,0.000000
102.000000,0.314938,0.027125,0.002067,0.000000,0.000000,0.000846,0.000308,0.000000,0.000212,0.000000,0.000000
103.000000,0.355833,0.032784,0.002306,0.000000,0.000000,0.000000,0.000416,0.000327,0.000264,0.000000,0.000000
104.000000,0.664253,0.048235,0.002712,0.000000,0.000000,0.000000,0.000831,0.000282,0.000261,0.000000,0.000000
105.000000,0.132261,0.012330,0.002279,0.000000,0.000000,0.000000,0.000281,0.000000,0.000122,0.000000,0.000000
106.000000,0.092180,0.002983,0.019852,0.000000,0.001084,0.000000,0.000000,0.000000,0.000097,0.000000,0.004577
107.000000,0.501418,0.065489,0.003811,0.000000,0.000000,0.005392,0.000000,0.000000,0.000000,0.000000,0.000000
108.000000,0.096554,0.009782,0.000544,0.000000,0.000000,0.000000,0.000230,0.000000,0.000027,0.000000,0.000000
109.000000,0.538873,0.007883,0.060798,0.000000,0.000000,0.001924,0.000000,0.000000,0.000411,0.000000,0.000000
110.000000,0.094080,0.010711,0.000631,0.000869,0.000000,0.000000,0.000000,0.000000,0.000033,0.000000,0.000000
111.000000,1.000000,0.019608,0.264951,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112.000000,0.215990,0.020271,0.001262,0.000000,0.000000,0.000000,0.000200,0.000101,0.000167,0.000000,0.002474
113.000000,0.171998,0.004762,0.051010,0.000000,0.006543,0.000000,0.000000,0.000000,0.000138,0.000000,0.000000
114.000000,0.314354,0.009257,0.050517,0.002548,0.000000,0.000000,0.000000,0.000000,0.000254,0.000000,0.000000
115.000000,0.263392,0.007225,0.026736,0.000000,0.000000,0.000000,0.000404,0.000000,0.000262,0.000000,0.000000
116.000000,0.182692,0.003771,0.050952,0.002404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117.000000,0.376921,0.029796,0.002245,0.000000,0.000000,0.002305,0.000000,0.000000,0.000152,0.000000,0.000000
118.000000,1.000000,0.047619,0.771429,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119.000000,0.478745,0.013771,0.092295,0.000000,0.000000,0.004172,0.000000,0.000000,0.000562,0.000000,0.000000
120.000000,0.194898,0.025373,0.001912,0.000000,0.000000,0.001963,0.000000,0.000000,0.000129,0.000000,0.000000
121.000000,0.373875,0.006664,0.090053,0.004249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
122.000000,0.080104,0.011296,0.000532,0.000000,0.000000,0.000000,0.000275,0.000000,0.000000,0.000000,0.000000
123.000000,0.055365,0.009988,0.000885,0.000000,0.002407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124.000000,0.444866,0.006551,0.043909,0.000000,0.000000,0.001985,0.000000,0.000000,0.000267,0.000000,0.000000
125.000000,0.637351,0.115009,0.011418,0.000000,0.026344,0.000000,0.000000,0.000000,0.000474,0.000000,0.000000
126.000000,0.165614,0.019071,0.001724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000047,0.000000,0.012852
127.000000,0.244921,0.004608,0.017052,0.000000,0.000000,0.000000,0.000258,0.000000,0.000167,0.000000,0.000000
128.000000,0.502588,0.098546,0.006807,0.000000,0.009658,0.000000,0.000000,0.001287,0.000700,0.000000,0.000000
129.000000,0.118035,0.007346,0.000517,0.000000,0.000000,0.000000,0.000093,0.000073,0.000059,0.000000,0.000000
130.000000,0.196096,0.004656,0.035007,0.000000,0.000000,0.001083,0.000000,0.000137,0.000237,0.000000,0.000000
131.000000,1.000000,0.127266,0.012635,0.000000,0.029151,0.000000,0.000000,0.000000,0.000525,0.000000,0.000000
132.000000,0.090000,0.006455,0.001465,0.000000,0.000000,0.000000,0.000148,0.000000,0.000069,0.000000,0.000000
133.000000,0.067832,0.006863,0.000386,0.000000,0.000000,0.000000,0.000118,0.000040,0.000037,0.000000,0.000000
134.000000,0.442624,0.041004,0.002652,0.001331,0.000000,0.000000,0.000489,0.000000,0.000246,0.000000,0.001460
135.000000,0.142985,0.018714,0.001569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012999
136.000000,1.000000,0.016697,0.098384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000695,0.001356,0.000000
137.000000,0.193553,0.016334,0.001091,0.000586,0.000000,0.000000,0.000200,0.000000,0.000098,0.000000,0.000000
138.000000,0.381746,0.024514,0.001724,0.000000,0.000000,0.000000,0.000311,0.000245,0.000197,0.000000,0.000000
139.000000,0.955133,0.025767,0.172699,0.000000,0.000000,0.007806,0.000000,0.000000,0.001051,0.000000,0.000000
140.000000,0.078091,0.006896,0.000564,0.000000,0.000000,0.000000,0.000093,0.000000,0.000048,0.000000,0.001749
141.000000,0.107370,0.005946,0.001349,0.000000,0.000000,0.000000,0.000137,0.000000,0.000064,0.000000,0.000000
142.000000,0.081184,0.008599,0.000614,0.000000,0.000000,0.000000,0.000000,0.000201,0.000073,0.000000,0.000000
143.000000,0.072541,0.008606,0.001953,0.000000,0.000000,0.000000,0.000198,0.000000,0.000092,0.000000,0.000000
144.000000,0.127092,0.009466,0.000676,0.000000,0.000000,0.000000,0.000000,0.000222,0.000081,0.000000,0.000000
145.000000,0.353901,0.026844,0.001909,0.000000,0.000000,0.000000,0.000255,0.000177,0.000259,0.000000,0.000000
146.000000,0.306358,0.005681,0.041965,0.000915,0.000000,0.000987,0.000000,0.000000,0.000231,0.000000,0.000000
147.000000,0.169903,0.008091,0.131068,0.000000,0.016990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148.000000,0.430404,0.013576,0.074090,0.003737,0.000000,0.000000,0.000000,0.000000,0.000373,0.000000,0.000000
149.000000,0.093373,0.008322,0.000556,0.000299,0.000000,0.000000,0.000102,0.000000,0.000050,0.000000,0.000000
150.000000,0.093577,0.010481,0.000947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,0.000000,0.007063
151.000000,0.092674,0.005564,0.001028,0.000000,0.000000,0.000000,0.000127,0.000000,0.000055,0.000000,0.000000
152.000000,0.624178,0.056692,0.003188,0.000000,0.000000,0.000000,0.000977,0.000332,0.000307,0.000000,0.000000
153.000000,0.459308,0.042324,0.002647,0.000000,0.000000,0.000000,0.000377,0.000000,0.000411,0.000000,0.000000
154.000000,0.134161,0.013382,0.000744,0.000000,0.000000,0.000000,0.000315,0.000000,0.000037,0.000000,0.000000
155.000000,0.047180,0.010304,0.000913,0.000000,0.002483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
156.000000,0.447792,0.069287,0.002936,0.005815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
157.000000,0.224022,0.019351,0.001389,0.000000,0.000000,0.000000,0.000000,0.000358,0.000186,0.000000,0.000000
158.000000,0.141829,0.019141,0.001114,0.000000,0.000000,0.001576,0.000000,0.000000,0.000000,0.000000,0.000000
159.000000,0.061640,0.007905,0.000439,0.000000,0.000000,0.000000,0.000186,0.000000,0.000022,0.000000,0.000000
160.000000,0.058289,0.008075,0.000730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,0.000000,0.005442
161.000000,0.235534,0.005685,0.021036,0.000000,0.000000,0.000000,0.000318,0.000000,0.000206,0.000000,0.000000
162.000000,0.100565,0.011130,0.000852,0.000000,0.000000,0.000380,0.000135,0.000000,0.000082,0.000000,0.000000
163.000000,1.000000,0.097527,0.007584,0.000000,0.000000,0.003919,0.001012,0.000000,0.000709,0.000000,0.000000
164.000000,0.174798,0.013739,0.000981,0.000000,0.000000,0.000000,0.000000,0.000322,0.000117,0.000000,0.000000
165.000000,1.000000,0.012535,0.086810,0.000000,0.000000,0.002664,0.000000,0.000000,0.000600,0.000345,0.000000
166.000000,0.047102,0.007517,0.000666,0.000000,0.001812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167.000000,0.083177,0.006269,0.000964,0.000000,0.000000,0.000000,0.000000,0.000150,0.000063,0.000000,0.000000
168.000000,0.233014,0.024162,0.001728,0.000000,0.000000,0.000724,0.000328,0.000000,0.000160,0.000000,0.000000
169.000000,0.063762,0.006524,0.000492,0.000000,0.000000,0.000505,0.000000,0.000000,0.000033,0.000000,0.000000
170.000000,0.393364,0.004945,0.038133,0.000000,0.000000,0.001207,0.000000,0.000000,0.000258,0.000000,0.000000
171.000000,0.135032,0.002702,0.009998,0.000000,0.000000,0.000000,0.000151,0.000000,0.000098,0.000000,0.000000
172.000000,1.000000,0.160922,0.011489,0.000000,0.012646,0.000000,0.000784,0.001583,0.001224,0.000000,0.000000
173.000000,0.506733,0.046889,0.008667,0.000000,0.000000,0.000000,0.001067,0.000000,0.000464,0.000000,0.000000
174.000000,0.485470,0.006506,0.134517,0.000000,0.000000,0.000000,0.001151,0.000000,0.000000,0.000000,0.016956
175.000000,0.588439,0.047319,0.003365,0.000000,0.000000,0.000000,0.000449,0.000312,0.000457,0.000000,0.000000
176.000000,0.155226,0.020426,0.002028,0.000000,0.004679,0.000000,0.000000,0.000000,0.000084,0.000000,0.000000
177.000000,0.076964,0.008025,0.000601,0.000000,0.000000,0.000260,0.000096,0.000000,0.000058,0.000000,0.000157
178.000000,0.072678,0.007602,0.001725,0.000000,0.000000,0.000000,0.000175,0.000000,0.000081,0.000000,0.000000
179.000000,0.267158,0.005267,0.051164,0.002359,0.000000,0.000000,0.000000,0.000000,0.000155,0.000000,0.000000
180.000000,0.278317,0.003966,0.027574,0.000000,0.000000,0.000843,0.000109,0.000000,0.000190,0.000000,0.000000
181.000000,0.179487,0.007390,0.040330,0.002034,0.000000,0.000000,0.000000,0.000000,0.000203,0.000000,0.000000
182.000000,0.130977,0.004158,0.035343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014553
183.000000,0.527687,0.013703,0.080660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000368,0.000000,0.032629
184.000000,0.212569,0.027763,0.002044,0.000000,0.000000,0.002091,0.000000,0.000000,0.000140,0.000000,0.000476
185.000000,0.115163,0.002905,0.019474,0.000000,0.000000,0.000880,0.000000,0.000000,0.000119,0.000000,0.000000
186.000000,0.137928,0.014600,0.002699,0.000000,0.000000,0.000000,0.000332,0.000000,0.000144,0.000000,0.000000
187.000000,0.142666,0.008474,0.000605,0.000000,0.000000,0.000000,0.000000,0.000199,0.000072,0.000000,0.000000
188.000000,0.305865,0.024588,0.001765,0.000000,0.000000,0.000000,0.000000,0.000455,0.000236,0.000000,0.000000
189.000000,0.127010,0.003286,0.022027,0.000000,0.000000,0.000996,0.000000,0.000000,0.000134,0.000000,0.000000
190.000000,0.185217,0.022725,0.001323,0.000000,0.000000,0.001871,0.000000,0.000000,0.000000,0.000000,0.000000
191.000000,0.063687,0.007259,0.000342,0.000000,0.000000,0.000000,0.000177,0.000000,0.000000,0.000000,0.000000
192.000000,0.086407,0.006397,0.001183,0.000000,0.000000,0.000000,0.000146,0.000000,0.000063,0.000000,0.000000
193.000000,0.215661,0.024200,0.001577,0.001393,0.000000,0.000000,0.000152,0.000000,0.000120,0.000000,0.000000
194.000000,0.067457,0.001108,0.017944,0.000000,0.002326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195.000000,0.115451,0.002479,0.009175,0.000000,0.000000,0.000000,0.000139,0.000000,0.000090,0.000000,0.000000
196.000000,0.072027,0.005175,0.000957,0.000000,0.000000,0.000000,0.000118,0.000000,0.000051,0.000000,0.000000
197.000000,0.193584,0.021541,0.001947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000053,0.000000,0.014517
198.000000,1.000000,0.026362,0.096078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000955,0.001474,0.000000
199.000000,0.074624,0.008538,0.000643,0.000000,0.000000,0.000661,0.000000,0.000000,0.000044,0.000000,0.000000
